5,0.88,-0.1,1,6.506,1.99057,1.76931,0.0608082,7194.37,0.0589963
5,0.88,-0.1,2,6.51727,1.88378,1.63159,0.0521915,6649.8,0.0508529
5,0.88,-0.1,3,6.53433,1.98858,1.77302,0.0542263,7208.45,0.0527823
5,0.88,-0.1,4,6.51906,1.97732,1.672,0.0545091,6814.23,0.0530501
5,0.88,-0.1,5,6.55433,2.04456,1.64608,0.0515105,6709.23,0.0502063
5,0.88,-0.1,6,6.48445,1.96425,1.6653,0.0569025,6787.24,0.0553138
5,0.88,-0.1,7,6.53252,1.992,1.67139,0.0522006,6811.77,0.0508615
5,0.88,-0.1,8,6.52254,2.0252,1.70506,0.0575589,6945.79,0.0559337
5,0.88,-0.1,9,6.73493,2.1232,1.65844,0.0373872,6759.51,0.0366969
5,0.88,-0.1,10,6.45054,1.91368,1.58155,0.0572318,6440.47,0.0556249
5,0.88,-0.1,11,6.58013,1.92313,1.66413,0.0457008,6782.5,0.0446722
5,0.88,-0.1,12,6.4995,1.92052,1.74627,0.0564135,7106.29,0.0548517
5,0.88,-0.1,13,6.50653,2.01572,1.65216,0.0565139,6733.99,0.0549467
5,0.88,-0.1,14,6.45985,2.0195,1.64426,0.0620558,6701.79,0.0601695
5,0.88,-0.1,15,6.51666,1.94566,1.71293,0.0551752,6976.73,0.0536807
5,0.88,-0.1,16,6.58699,1.97193,1.68307,0.045678,6858.54,0.0446505
5,0.88,-0.1,17,6.47478,2.07956,1.68185,0.0636577,6853.69,0.0616739
5,0.88,-0.1,18,6.48602,1.82225,1.73313,0.0553878,7055.53,0.0538818
5,0.88,-0.1,19,6.49451,2.00603,1.70423,0.0587747,6942.52,0.0570808
5,0.88,-0.1,20,6.49879,1.88837,1.66257,0.0530861,6776.23,0.0517017
5,0.88,-0.1,21,6.51993,2.03071,1.62107,0.0544813,6606.34,0.0530238
5,0.88,-0.1,22,6.50327,2.04286,1.65538,0.057213,6747.09,0.0556071
5,0.88,-0.1,23,6.52246,1.96996,1.64306,0.0519565,6696.87,0.0506298
5,0.88,-0.1,24,6.5698,2.06327,1.70009,0.0497733,6926.18,0.0485549
5,0.88,-0.1,25,6.51405,2.0196,1.68736,0.056067,6875.67,0.0545243
5,0.88,-0.1,26,6.58714,2.02309,1.67606,0.0491873,6830.51,0.0479972
5,0.88,-0.1,27,6.52943,1.99486,1.72134,0.0537748,7009.63,0.0523545
5,0.88,-0.1,28,6.4983,2.05385,1.63506,0.0560357,6664.09,0.0544946
5,0.88,-0.1,29,6.52892,1.96273,1.69848,0.0554586,6919.82,0.0539488
5,0.88,-0.1,30,6.53401,2.03154,1.70246,0.0548549,6935.53,0.0533775
5,0.88,-0.3,1,6.53924,2.02788,1.73082,0.0551134,7046.56,0.0536222
5,0.88,-0.3,2,6.57602,2.05106,1.73711,0.0532992,7070.95,0.0519037
5,0.88,-0.3,3,6.4753,1.8313,1.685,0.0555124,6866.27,0.0539997
5,0.88,-0.3,4,6.52553,2.01463,1.71288,0.0572667,6976.53,0.0556578
5,0.88,-0.3,5,6.53546,2.0392,1.67236,0.0551884,6815.67,0.0536932
5,0.88,-0.3,6,6.6041,2.09127,1.7252,0.0497798,7024.69,0.0485611
5,0.88,-0.3,7,6.54765,1.96939,1.77912,0.0547335,7231.54,0.0532626
5,0.88,-0.3,8,6.49719,1.93122,1.63324,0.0554778,6656.6,0.053967
5,0.88,-0.3,9,6.54088,2.14561,1.75621,0.0572495,7144.43,0.0556416
5,0.88,-0.3,10,6.58046,2.04427,1.71021,0.0477547,6966.06,0.0466323
5,0.88,-0.3,11,6.45479,1.93627,1.66114,0.061506,6770.42,0.0596527
5,0.88,-0.3,12,6.46727,2.00983,1.65777,0.0620298,6756.79,0.0601451
5,0.88,-0.3,13,6.51279,2.11972,1.77138,0.064355,7202.2,0.0623279
5,0.88,-0.3,14,6.53844,2.09874,1.70542,0.0573461,6947.2,0.0557328
5,0.88,-0.3,15,6.54424,2.00261,1.70362,0.0518095,6940.11,0.0504903
5,0.88,-0.3,16,6.45975,1.9622,1.72131,0.0628577,7009.55,0.0609229
5,0.88,-0.3,17,6.55159,2.09304,1.74339,0.056314,7095.18,0.0547577
5,0.88,-0.3,18,6.56238,1.92974,1.68106,0.0501875,6850.55,0.0489489
5,0.88,-0.3,19,6.58375,1.94121,1.68938,0.0457875,6883.72,0.0447551
5,0.88,-0.3,20,6.53687,1.94461,1.76773,0.0529216,7188.36,0.0515456
5,0.88,-0.3,21,6.52855,1.91914,1.71975,0.0522178,7003.44,0.0508778
5,0.88,-0.3,22,6.52052,1.96912,1.68294,0.052215,6858.05,0.0508752
5,0.88,-0.3,23,6.54778,2.05834,1.71684,0.0526447,6992.05,0.051283
5,0.88,-0.3,24,6.44007,1.96026,1.70044,0.066742,6927.58,0.0645635
5,0.88,-0.3,25,6.57385,1.94094,1.66377,0.0470132,6781.06,0.0459252
5,0.88,-0.3,26,6.515,1.98804,1.69841,0.0538493,6919.52,0.0524251
5,0.88,-0.3,27,6.55503,2.12068,1.74614,0.0576674,7105.77,0.0560362
5,0.88,-0.3,28,6.68352,2.16393,1.779,0.045218,7231.06,0.0442109
5,0.88,-0.3,29,6.47901,1.97902,1.68772,0.0604093,6877.09,0.0586209
5,0.88,-0.3,30,6.54789,1.93479,1.75116,0.0514127,7125.09,0.0501134
5,0.88,-0.5,1,6.5954,2.01552,1.76975,0.049282,7196.02,0.0480874
5,0.88,-0.5,2,6.51397,1.97823,1.77061,0.0577504,7199.28,0.0561145
5,0.88,-0.5,3,6.5512,2.1181,1.72129,0.0555898,7009.44,0.0540729
5,0.88,-0.5,4,6.52322,1.88964,1.7708,0.0537986,7200,0.0523771
5,0.88,-0.5,5,6.56052,1.90469,1.75599,0.0506251,7143.59,0.049365
5,0.88,-0.5,6,6.58445,2.05101,1.74093,0.0520349,7085.7,0.0507043
5,0.88,-0.5,7,6.52164,1.94831,1.73338,0.0563722,7056.49,0.0548127
