5,0.88,-0.1,1,6.62512,1.98414,1.7094,0.0429238,6962.89,0.0420156
5,0.88,-0.1,2,6.5817,2.07252,1.70758,0.0505869,6955.72,0.0493287
5,0.88,-0.1,3,6.67654,1.88672,1.705,0.0371295,6945.57,0.0364487
5,0.88,-0.1,4,6.45461,1.92706,1.73558,0.0647551,7065,0.0627031
5,0.88,-0.1,5,6.61258,1.95969,1.646,0.0421616,6708.91,0.0412852
5,0.88,-0.1,6,6.51426,1.9377,1.74353,0.0547033,7095.73,0.053234
5,0.88,-0.1,7,6.61499,1.98953,1.68182,0.0436336,6853.55,0.0426953
5,0.88,-0.1,8,6.50981,2.02833,1.58874,0.0556861,6470.96,0.054164
5,0.88,-0.1,9,6.50003,1.93732,1.69222,0.0549674,6895.01,0.053484
5,0.88,-0.1,10,6.59439,2.02788,1.66588,0.0473584,6789.58,0.0462545
5,0.88,-0.3,1,6.59662,2.00495,1.70332,0.0488532,6938.95,0.0476791
5,0.88,-0.3,2,6.56173,1.98948,1.67088,0.0504748,6809.72,0.0492221
5,0.88,-0.3,3,6.49851,1.9172,1.79326,0.0558674,7284.7,0.0543355
5,0.88,-0.3,4,6.643,2.0588,1.73374,0.0437349,7057.89,0.0427924
5,0.88,-0.3,5,6.48744,1.78869,1.68951,0.0528744,6884.22,0.0515009
5,0.88,-0.3,6,6.55145,2.02704,1.67546,0.0498867,6828.13,0.0486628
5,0.88,-0.3,7,6.49092,2.07079,1.65577,0.0590901,6748.68,0.0573782
5,0.88,-0.3,8,6.51833,2.01943,1.68705,0.0544236,6874.43,0.0529691
5,0.88,-0.3,9,6.58208,1.99188,1.7152,0.0485779,6985.64,0.0474169
5,0.88,-0.3,10,6.43994,2.0739,1.73007,0.0706737,7043.65,0.0682341
5,0.88,-0.5,1,6.61602,1.96035,1.73662,0.0466552,7069.06,0.0455836
5,0.88,-0.5,2,6.51859,1.98299,1.76417,0.0596641,7174.8,0.0579191
5,0.88,-0.5,3,6.63145,2.09527,1.81316,0.0524249,7358.86,0.0510744
5,0.88,-0.5,4,6.57472,2.08811,1.74888,0.053691,7116.33,0.0522751
5,0.88,-0.5,5,6.57793,1.92324,1.72471,0.0499483,7022.79,0.0487214
5,0.88,-0.5,6,6.6859,1.98067,1.73028,0.0400191,7044.47,0.0392289
5,0.88,-0.5,7,6.54588,1.95749,1.72251,0.0526869,7014.22,0.051323
5,0.88,-0.5,8,6.64392,2.05026,1.65677,0.0441983,6752.71,0.0432358
5,0.88,-0.5,9,6.59389,1.92167,1.81375,0.0484363,7361.05,0.047282
5,0.88,-0.5,10,6.57801,1.9431,1.8278,0.0525042,7412.93,0.0511497
10,0.88,-0.1,1,7.0801,2.17638,2.7156,0.0522297,10073.4,0.0508892
10,0.88,-0.1,2,6.83717,1.87384,2.75604,0.0869063,10172.7,0.083237
10,0.88,-0.1,3,6.94023,2.24815,2.75353,0.0785714,10166.6,0.075564
10,0.88,-0.1,4,7.01399,2.258,2.687,0.0612267,10002.2,0.05939
10,0.88,-0.1,5,6.83175,2.24466,2.67865,0.116995,9981.29,0.11041
10,0.88,-0.1,6,6.96628,2.22929,2.71885,0.0671334,10081.4,0.0649296
10,0.88,-0.1,7,6.89864,2.33879,2.72011,0.0959393,10084.5,0.0914808
10,0.88,-0.1,8,6.78853,2.12345,2.72206,0.109925,10089.3,0.104099
